treated,age,age2,educ,black,hispanic,married,nodegree,re75,re78
1,18,324,9,0,1,0,1,1713.7729,8836.5664
0,23,529,15,0,0,1,0,2506.4517,9974.6543
0,30,900,12,1,0,1,0,25422.58,22165.898
1,17,289,9,1,0,0,1,1253.439,5445.2002
0,31,961,16,0,0,1,0,28915.5,32509.984
0,35,1225,17,0,0,1,0,30435.484,33426.176
0,27,729,14,0,0,1,0,22558.064,23531.318
0,31,961,12,1,0,1,0,1503.871,27781.26
0,20,400,10,0,1,1,1,8951.6133,16254.992
1,18,324,10,0,1,0,1,2589.042,0
0,42,1764,6,0,1,1,1,22558.064,11821.813
0,34,1156,13,0,0,1,0,42072.582,41376.344
0,40,1600,10,0,0,1,1,4833.8711,7248.249
0,47,2209,10,0,0,1,1,19693.549,22165.898
0,48,2304,16,0,0,1,0,23274.193,39898.617
0,29,841,12,0,1,1,0,26541.531,39159.754
0,28,784,16,0,0,1,0,15217.742,20688.172
0,23,529,12,0,0,1,0,21546.531,4433.1797
0,35,1225,16,0,0,1,0,22737.098,21834.889
0,25,625,16,1,0,1,0,18261.289,10521.413
0,33,1089,11,0,0,1,1,0,0
0,31,961,16,0,0,1,0,18798.387,23348.08
0,23,529,12,1,0,1,0,23274.193,21427.035
0,28,784,14,0,0,1,0,32225.807,36943.164
0,55,3025,8,0,0,1,1,37972.742,51580.047
0,28,784,12,1,0,1,0,32225.807,39898.617
1,22,484,9,0,1,0,1,0,3595.894
1,21,441,11,0,1,0,1,6658.562,9381.2949
0,32,1024,9,0,0,1,1,1432.2581,24803.641
0,36,1296,12,1,0,1,0,21304.84,22165.898
0,52,2704,15,0,0,1,0,18798.387,17437.174
0,52,2704,5,0,0,1,1,16112.903,19210.445
0,25,625,12,0,1,1,0,21483.871,25121.352
0,41,1681,9,0,0,1,1,21483.871,20303.963
0,47,2209,10,0,0,1,1,47968.113,55710.293
0,31,961,14,0,0,1,0,17724.193,29850.076
0,52,2704,5,1,0,1,1,4296.7744,2216.5898
0,28,784,12,0,0,1,0,13298.516,0
0,35,1225,13,0,0,1,0,21269.031,14777.266
0,28,784,12,0,0,1,0,26858.42,29480.645
0,26,676,16,0,0,1,0,27750,32509.984
0,30,900,12,0,0,1,0,0,0
0,24,576,12,0,0,1,0,16112.903,16254.992
0,27,729,12,1,0,1,0,22558.064,22609.217
0,34,1156,16,0,0,1,0,32583.871,35465.438
0,37,1369,13,0,0,1,0,30435.484,32509.984
0,27,729,14,0,0,1,0,0,26007.988
1,27,729,11,1,0,0,1,0,7506.146
0,28,784,15,0,0,1,0,18619.355,13986.682
0,22,484,12,0,0,1,0,26854.84,25121.352
0,51,2601,8,1,0,1,1,23274.193,23643.625
0,40,1600,12,0,0,1,0,24772.693,32586.826
1,27,729,10,1,0,1,1,0,18739.93
0,24,576,11,1,0,1,1,0,1329.9539
0,25,625,9,0,0,0,1,13427.419,12117.358
0,42,1764,12,1,0,0,0,21483.871,22165.898
0,35,1225,15,1,0,1,0,34098.484,19062.674
0,55,3025,7,1,0,1,1,26854.84,31918.895
0,35,1225,14,0,0,1,0,36630,42854.07
0,48,2304,8,1,0,1,1,26854.84,30569.73
0,40,1600,7,0,0,1,1,0,8866.3594
0,47,2209,12,1,0,1,0,12433.79,14777.266
0,51,2601,16,0,0,0,0,24169.355,12708.449
0,20,400,11,0,0,0,1,9846.7744,13299.539
0,22,484,11,0,0,1,1,20588.711,27929.031
0,52,2704,8,0,0,1,1,0,0
0,40,1600,8,0,0,1,1,21483.871,16254.992
0,51,2601,10,0,0,1,1,23274.193,25860.215
0,28,784,12,0,0,1,0,7161.2905,16254.992
0,27,729,9,0,0,1,1,16470.969,15516.129
0,51,2601,11,0,0,1,1,6982.2583,26599.078
0,29,841,15,0,0,0,0,28645.16,44331.797
0,23,529,16,0,0,0,0,6266.1289,2955.4531
0,32,1024,12,0,0,0,0,32225.807,27337.941
0,27,729,14,1,0,1,0,16112.903,26599.078
0,26,676,13,0,0,1,0,0,23643.625
0,27,729,8,1,0,0,1,6624.1934,7388.6328
0,37,1369,10,0,0,1,1,27750,39898.617
0,23,529,10,1,0,0,1,5370.9678,0
0,31,961,9,1,0,1,1,8951.6133,5910.9063
1,18,324,10,1,0,1,1,1958.0959,10989.93
0,19,361,10,1,0,0,1,3437.4194,2364.3625
0,41,1681,13,0,0,1,0,0,0
0,54,2916,15,0,0,1,0,37471.453,39304.57
0,43,1849,14,0,0,0,0,30435.484,29554.531
0,47,2209,12,0,0,1,0,27750,18914.9
0,27,729,7,0,0,1,1,20409.678,31032.258
0,30,900,12,0,0,1,0,25064.516,29554.531
0,45,2025,12,0,0,1,0,11270.081,16822.439
0,42,1764,8,1,0,1,1,10741.935,11821.813
0,54,2916,13,0,0,1,0,0,0
0,23,529,10,1,0,0,1,7161.2905,6649.7695
0,24,576,12,0,0,1,0,9311.4678,23080.611
0,23,529,12,1,0,0,0,14322.581,20688.172
0,35,1225,10,0,0,1,1,23847.098,22756.988
0,26,676,12,1,0,1,0,15217.742,15516.129
0,47,2209,11,1,0,1,1,16053.823,0
0,35,1225,17,0,0,1,0,30435.484,33426.176
0,23,529,12,0,0,0,0,11834.032,16846.082
0,27,729,16,0,0,1,0,17688.387,0
0,25,625,12,1,0,1,0,21483.871,6649.7695
0,42,1764,9,0,0,1,1,32225.807,33987.711
0,23,529,16,1,0,0,0,16490.66,19210.445
0,36,1296,13,0,0,1,0,25064.516,25564.67
0,23,529,12,1,0,0,0,12532.258,14186.175
0,34,1156,12,0,0,1,0,30793.549,31180.031
0,41,1681,4,1,0,0,1,5370.9678,5910.9063
1,26,676,10,1,0,0,1,6788.958,672.87732
0,54,2916,16,1,0,1,0,14322.581,11821.813
1,19,361,8,1,0,0,1,2937.2639,7535.9419
0,25,625,12,1,0,1,0,33300,29554.531
0,37,1369,12,0,0,1,0,0,0
0,27,729,12,1,0,1,0,12353.226,11526.267
1,22,484,10,1,0,1,1,5588.6641,13228.28
0,47,2209,10,0,1,1,1,18977.42,19210.445
0,25,625,13,0,0,0,0,14322.581,20850.723
0,23,529,12,1,0,0,0,2685.4839,29216.133
0,28,784,12,0,0,1,0,0,29554.531
0,21,441,11,1,0,1,1,4848.1934,8570.8145
0,25,625,17,0,0,1,0,21036.289,22904.762
0,38,1444,17,0,0,0,0,33300,33805.949
0,22,484,12,1,0,0,0,10367.758,5763.1338
0,54,2916,12,0,0,1,0,35806.453,31032.258
0,19,361,12,1,0,0,0,8056.4517,12117.358
0,21,441,11,0,0,0,1,5370.9678,13151.767
0,49,2401,8,0,0,1,1,25064.516,27337.941
0,26,676,14,0,0,1,0,25780.645,31032.258
1,30,900,11,1,0,0,1,0,0
0,22,484,13,0,0,1,0,15826.452,35465.438
0,27,729,12,1,0,1,0,14322.581,11821.813
1,18,324,11,1,0,0,1,214.5636,929.88391
0,19,361,11,1,0,0,1,10741.935,0
0,50,2500,9,1,0,1,1,7469.2256,6383.7788
0,42,1764,12,0,0,1,0,17455.645,0
0,53,2809,12,0,0,1,0,42967.742,39898.617
0,20,400,13,1,0,0,0,12532.258,14777.266
0,26,676,16,1,0,1,0,19693.549,19934.531
0,35,1225,7,0,0,1,1,28287.098,25121.352
0,32,1024,14,0,0,1,0,24169.355,22165.898
0,51,2601,16,0,0,1,0,35448.387,44331.797
0,23,529,12,0,0,1,0,23453.227,0
0,53,2809,12,0,0,1,0,31509.678,18914.9
1,41,1681,4,1,0,1,1,0,7284.9858
0,20,400,12,0,0,1,0,18798.387,25121.352
0,25,625,14,0,0,0,0,1790.3226,0
1,28,784,15,1,0,0,0,0,9598.541
0,36,1296,10,1,0,1,1,16112.903,22165.898
0,52,2704,17,0,0,1,0,31293.049,32509.984
1,46,2116,8,1,0,0,1,2594.7229,0
0,28,784,12,0,0,1,0,4475.8066,15663.902
1,19,361,10,1,0,0,1,385.27411,8124.7148
0,37,1369,11,0,0,1,1,0,0
0,47,2209,12,0,0,1,0,62661.289,0
0,23,529,16,0,0,1,0,35806.453,44331.797
0,20,400,8,1,0,0,1,3652.2581,1018.1536
0,48,2304,9,0,0,1,1,0,0
0,21,441,15,0,0,0,0,9667.7422,4137.6343
0,27,729,17,0,0,1,0,22379.031,24086.943
0,21,441,13,1,0,1,0,12532.258,25121.352
0,37,1369,17,0,0,1,0,44758.066,44331.797
0,26,676,12,0,0,1,0,13024.597,24627.791
0,32,1024,10,0,0,1,1,21483.871,33987.711
1,17,289,9,1,0,0,1,1667.583,5594.729
0,29,841,12,0,0,1,0,25064.516,28076.805
0,21,441,10,0,0,1,1,14080.887,7249.7266
0,21,441,13,0,0,0,0,692.85486,2659.9077
0,26,676,8,0,0,1,1,18440.322,886.63593
0,52,2704,5,1,0,1,1,1074.1935,0
0,23,529,12,1,0,1,0,12532.258,11821.813
0,36,1296,11,1,0,0,1,25982.951,45809.523
1,26,676,10,1,0,1,1,8141.7031,4635.6602
0,36,1296,10,0,0,1,1,17366.129,14481.72
0,20,400,12,1,0,1,0,18619.355,23643.625
0,54,2916,9,0,0,1,1,0,0
0,23,529,13,0,0,1,0,5370.9678,11378.495
0,51,2601,10,1,0,1,1,25064.516,24382.488
1,25,625,9,1,0,0,1,1536.5031,1709.342
0,27,729,17,0,0,1,0,22200,25860.215
0,49,2401,12,0,0,1,0,28645.16,32580.916
0,28,784,16,0,0,1,0,48875.805,56153.609
1,21,441,9,1,0,0,1,5749.3311,743.66663
0,35,1225,12,1,0,1,0,17187.098,21279.264
0,36,1296,6,1,0,0,1,7447.7417,4433.1797
0,29,841,17,0,0,0,0,29182.258,26599.078
0,28,784,12,0,0,1,0,26854.84,35465.438
0,21,441,11,0,0,1,1,13427.419,10344.086
1,21,441,8,1,0,0,1,3695.897,4279.6128
1,46,2116,8,1,0,1,1,0,3094.156
0,53,2809,12,0,0,1,0,26854.84,26599.078
0,50,2500,12,0,0,1,0,27544.113,26876.891
0,32,1024,7,0,0,1,1,17008.064,19613.865
0,37,1369,12,0,0,1,0,28645.16,0
0,47,2209,16,0,0,1,0,78774.195,97677.727
0,47,2209,4,0,0,1,1,20884.113,20512.322
0,55,3025,13,0,1,1,0,0,0
0,31,961,16,0,0,1,0,41177.418,35465.438
0,24,576,14,0,0,0,0,11637.097,12412.903
0,27,729,12,0,0,0,0,18440.322,23348.08
0,24,576,17,0,0,0,0,16112.903,36943.164
0,46,2116,10,0,1,1,1,10741.935,5910.9063
0,28,784,12,0,0,1,0,12532.258,0
0,26,676,17,0,0,1,0,26854.84,44331.797
0,52,2704,0,0,0,1,1,0,295.54532
0,42,1764,10,1,0,0,1,1718.7097,0
0,27,729,6,0,0,1,1,11637.097,13299.539
0,29,841,17,1,0,1,0,41177.418,39603.07
0,21,441,12,0,0,1,0,50129.031,0
0,22,484,9,1,0,0,1,4345.1128,13299.539
1,46,2116,13,1,0,0,0,0,647.20459
0,47,2209,16,0,0,1,0,60870.969,78319.508
0,28,784,12,0,0,1,0,17903.227,32509.984
0,32,1024,14,1,0,1,0,12335.323,14777.266
0,31,961,12,1,0,1,0,18440.322,24973.578
0,33,1089,6,1,0,1,1,5958.1934,9788.4609
0,30,900,11,0,0,1,1,20051.613,22018.127
0,34,1156,12,0,0,1,0,17903.227,63542.242
0,54,2916,10,0,0,1,1,0,0
0,31,961,10,0,0,1,1,35806.453,44331.797
0,29,841,12,0,0,1,0,27750,24382.488
0,42,1764,9,0,0,1,1,23453.227,26377.42
0,33,1089,10,0,0,1,1,10741.935,26599.078
0,22,484,12,1,0,1,0,13427.419,12560.676
0,22,484,12,0,0,1,0,22916.129,31771.121
0,41,1681,8,0,0,1,1,22379.031,19633.074
1,18,324,11,1,0,0,1,0,4814.627
0,53,2809,5,1,0,1,1,2660.4194,11082.949
0,47,2209,6,1,0,1,1,14412.097,14260.061
0,40,1600,16,0,0,1,0,44758.066,56153.609
0,45,2025,2,0,1,1,1,7161.2905,4433.1797
0,25,625,8,0,0,1,1,25959.678,25121.352
0,23,529,12,1,0,1,0,17008.064,22165.898
0,47,2209,10,0,0,1,1,17903.227,21722.58
0,41,1681,17,0,0,1,0,23274.193,22904.762
0,38,1444,16,0,0,1,0,53709.676,41376.344
0,24,576,12,0,0,0,0,13427.419,19210.445
1,17,289,10,1,0,0,1,0,0
0,27,729,14,1,0,0,0,25064.516,28815.668
0,24,576,12,1,0,1,0,31688.711,33839.938
0,46,2116,17,0,0,0,0,24094.16,24787.387
0,29,841,8,0,0,1,1,8951.6133,9605.2227
0,30,900,12,0,0,1,0,21483.871,23348.08
0,27,729,12,0,0,0,0,25422.58,61768.973
0,35,1225,14,0,0,1,0,26496.773,29554.531
0,24,576,9,1,0,0,1,5370.9678,13299.539
0,24,576,16,0,0,0,0,17903.227,16993.855
1,19,361,10,0,0,0,1,5324.1089,13829.62
0,21,441,12,0,0,1,0,7934.7095,0
0,28,784,11,1,0,1,1,12890.323,7130.0308
0,39,1521,13,0,0,1,0,0,0
0,52,2704,12,0,0,1,0,21483.871,22165.898
1,23,529,7,0,0,0,1,0,0
0,54,2916,3,1,0,0,1,0,221.659
0,27,729,17,0,0,1,0,19693.549,24530.262
0,38,1444,12,1,0,1,0,23632.258,19210.445
0,28,784,9,0,0,1,1,20767.742,22904.762
0,47,2209,12,0,0,1,0,31796.129,42854.07
0,28,784,16,0,0,1,0,8951.6133,36943.164
0,29,841,17,0,0,1,0,14143.548,25860.215
0,27,729,12,0,0,1,0,11995.161,22165.898
0,51,2601,7,0,0,1,1,8951.6133,0
0,39,1521,14,0,0,1,0,27750,47287.25
1,45,2025,5,1,0,1,1,0,8546.7148
0,24,576,12,0,0,1,0,18440.322,19949.309
0,28,784,7,1,0,1,1,8260.5488,8127.4961
0,22,484,10,1,0,1,1,25064.516,31032.258
0,31,961,16,0,0,0,0,44364.195,54675.883
1,17,289,9,1,0,0,1,1341.651,1374.066
0,53,2809,17,0,0,1,0,16399.355,15663.902
0,52,2704,16,0,0,1,0,30793.549,28815.668
1,23,529,12,1,0,0,0,7841.9722,7947.2568
0,50,2500,8,0,0,1,1,18109.113,17437.174
0,27,729,12,0,0,1,0,23274.193,26599.078
0,48,2304,16,0,0,1,0,26058.145,31918.895
0,32,1024,12,0,0,1,0,32225.807,33987.711
0,26,676,12,0,0,1,0,21483.871,26599.078
0,50,2500,12,1,0,1,0,0,0
0,28,784,17,0,0,1,0,21483.871,19210.445
0,26,676,16,0,0,0,0,0,9014.1318
0,29,841,16,0,0,1,0,17187.098,23643.625
0,26,676,17,0,0,1,0,32225.807,35465.438
0,27,729,12,1,0,1,0,19693.549,19210.445
0,21,441,11,1,0,0,1,9846.7744,5615.3608
0,38,1444,12,0,0,1,0,13964.516,16286.025
1,17,289,11,1,0,0,1,8497.4355,9017.0039
0,28,784,12,0,0,1,0,18798.387,36943.164
0,23,529,14,0,0,1,0,21662.902,28076.805
0,44,1936,14,0,0,1,0,29540.322,26952.256
0,34,1156,12,0,0,1,0,0,0
0,28,784,17,0,0,1,0,25422.58,26451.307
1,29,841,11,1,0,1,1,0,9642.999
0,39,1521,17,0,0,1,0,48338.711,51720.43
0,45,2025,17,0,0,1,0,16112.903,17732.719
0,46,2116,12,0,0,1,0,35806.453,31032.258
0,26,676,16,0,0,1,0,21483.871,29492.467
1,19,361,11,1,0,0,1,1927.995,11965.81
0,25,625,12,1,0,1,0,8235.4844,17732.719
0,27,729,17,0,0,0,0,6087.0967,7388.6328
0,24,576,16,0,0,1,0,4833.8711,33987.711
1,28,784,8,1,0,0,1,1182.786,7779.2632
1,29,841,10,1,0,1,1,4923.2632,130.67909
0,18,324,11,1,0,0,1,6932.1289,9457.4502
0,44,1936,12,0,0,1,0,27929.031,25121.352
0,25,625,17,0,0,1,0,22004.855,49429.953
0,26,676,10,0,0,0,1,14322.581,17732.719
0,47,2209,13,0,0,1,0,22558.064,24382.488
0,33,1089,17,0,0,1,0,30435.484,19210.445
0,21,441,13,0,0,1,0,15933.871,25121.352
0,47,2209,6,1,0,1,1,8056.4517,0
0,22,484,12,0,0,1,0,17903.227,23643.625
0,41,1681,8,0,0,1,1,0,0
0,28,784,12,0,0,1,0,20051.613,22904.762
0,22,484,12,0,0,1,0,15396.774,39898.617
1,27,729,13,1,0,0,0,0,34099.281
1,38,1444,11,1,0,0,1,0,0
0,27,729,13,1,0,1,0,4096.2583,24514.006
0,23,529,11,1,0,1,1,8414.5156,8866.3594
0,48,2304,8,0,1,1,1,16112.903,23643.625
0,37,1369,9,0,0,0,1,3544.8386,1152.6267
0,54,2916,7,0,0,1,1,16112.903,18841.014
0,22,484,12,0,0,0,0,11637.097,20688.172
0,23,529,16,0,0,1,0,14143.548,22165.898
0,35,1225,14,0,0,1,0,22379.031,22165.898
0,29,841,12,0,0,1,0,21483.871,22165.898
1,18,324,10,1,0,0,1,0,11163.17
0,25,625,17,0,0,1,0,29003.227,28076.805
0,32,1024,10,1,0,1,1,35806.453,38125.348
0,32,1024,13,0,0,1,0,30435.484,22018.127
0,34,1156,12,0,0,1,0,16829.031,20688.172
0,23,529,13,0,0,1,0,8593.5488,23643.625
0,29,841,12,1,0,1,0,15396.774,14777.266
0,27,729,16,0,0,1,0,21483.871,23643.625
1,23,529,12,1,0,1,0,15079.95,10283.49
1,29,841,12,1,0,0,0,4878.937,10976.51
1,40,1600,11,1,0,0,1,0,23005.6
0,39,1521,7,0,0,1,1,24065.516,23643.625
0,20,400,10,0,0,0,1,8951.6133,10344.086
0,52,2704,7,1,0,0,1,5012.9033,0
1,20,400,9,0,1,0,1,8015.4419,5487.9702
0,24,576,8,1,0,1,1,13033.548,16254.992
0,25,625,12,0,0,1,0,16112.903,25121.352
0,32,1024,16,0,0,1,0,48338.711,0
0,25,625,17,0,0,1,0,22379.031,36943.164
0,36,1296,10,0,1,1,1,28645.16,39159.754
0,26,676,17,0,0,1,0,0,11821.813
0,29,841,12,0,0,1,0,17487.871,10196.313
0,54,2916,12,0,0,1,0,25064.516,0
0,29,841,16,0,0,1,0,0,8396.4424
0,25,625,12,0,0,0,0,9130.6455,15811.674
0,43,1849,12,0,0,1,0,0,0
0,28,784,12,0,0,0,0,5012.9033,16240.215
0,46,2116,12,0,0,0,0,25064.516,29554.531
1,32,1024,11,1,0,0,1,0,8472.1582
0,26,676,16,0,0,1,0,28645.16,35465.438
0,32,1024,16,0,0,1,0,6910.645,18609.012
0,55,3025,10,0,0,1,1,19693.549,14777.266
1,25,625,11,1,0,1,1,0,1574.424
0,34,1156,14,1,0,1,0,0,0
0,34,1156,16,0,0,1,0,37596.773,39898.617
0,33,1089,12,0,0,1,0,21483.871,20688.172
0,22,484,11,0,0,1,1,8593.5488,8866.3594
0,20,400,12,0,0,1,0,0,4433.1797
1,19,361,9,1,0,0,1,0,8173.9082
0,23,529,12,1,0,1,0,13427.419,13299.539
0,43,1849,17,0,0,1,0,16650,30441.168
0,40,1600,12,0,0,1,0,19335.484,21279.264
0,22,484,14,0,0,1,0,21483.871,23200.307
0,37,1369,12,0,0,1,0,20893.064,16993.855
0,23,529,12,0,0,1,0,17903.227,16254.992
0,21,441,14,0,0,1,0,9309.6777,23052.535
0,22,484,12,0,0,1,0,12532.258,14369.413
0,27,729,12,1,0,1,0,1994.4194,17732.719
0,29,841,17,0,0,1,0,34016.129,26980.332
0,48,2304,11,0,0,1,1,19693.549,16254.992
0,23,529,14,0,0,1,0,11637.097,25121.352
0,50,2500,11,0,0,1,1,38563.547,31032.258
0,37,1369,16,0,0,1,0,41177.418,39898.617
1,19,361,9,1,0,0,1,798.9079,17685.18
0,24,576,12,0,0,1,0,18619.355,25121.352
0,44,1936,13,0,0,1,0,26774.273,35465.438
0,54,2916,15,0,0,1,0,35806.453,88663.594
0,38,1444,3,1,0,1,1,5729.0322,17732.719
0,32,1024,16,1,0,1,0,25422.58,30145.621
0,38,1444,14,0,0,1,0,16112.903,19505.99
0,26,676,15,0,0,1,0,19335.484,23643.625
1,27,729,9,1,0,0,1,2294.605,2018.556
0,21,441,14,0,0,1,0,7161.2905,17141.629
0,37,1369,11,0,0,1,1,9259.5488,0
0,45,2025,3,0,1,1,1,16112.903,23643.625
0,30,900,12,0,0,1,0,13635.097,26599.078
0,25,625,11,1,0,1,1,6624.1934,7107.8647
0,26,676,14,0,0,0,0,30435.484,29554.531
0,24,576,16,0,0,1,0,16470.969,27337.941
0,29,841,10,1,0,1,1,7304.5161,11501.146
0,32,1024,12,0,1,1,0,37596.773,38420.891
1,18,324,10,1,0,0,1,1371.017,12064.41
0,30,900,6,1,0,1,1,0,0
0,53,2809,12,0,0,1,0,9893.3223,5172.043
0,30,900,16,0,0,1,0,25243.549,27042.396
0,24,576,12,0,0,1,0,30883.064,32509.984
0,26,676,14,0,0,1,0,25064.516,38716.438
0,27,729,16,0,0,0,0,31330.645,36943.164
0,21,441,12,1,0,0,0,5460.4839,1152.6267
0,21,441,12,0,0,1,0,21483.871,12534.077
0,51,2601,16,0,0,1,0,44758.066,48764.977
0,49,2401,9,0,0,1,1,30435.484,29554.531
1,20,400,9,0,1,0,1,5875.0488,1358.6429
0,48,2304,16,0,0,1,0,1466.2742,1152.6267
0,29,841,11,1,0,1,1,0,23643.625
1,17,289,9,0,1,0,1,74.343452,6210.6699
0,21,441,12,0,0,1,0,16291.935,14481.72
0,47,2209,8,0,0,0,1,0,0
0,47,2209,16,0,0,1,0,39387.098,38420.891
0,22,484,12,1,0,1,0,0,664.97699
0,28,784,16,0,0,1,0,19693.549,28815.668
0,53,2809,12,0,0,1,0,28645.16,29554.531
0,33,1089,11,0,0,1,1,0,0
0,55,3025,6,1,0,1,1,26854.84,14777.266
0,41,1681,10,1,0,0,1,15253.548,11821.813
0,22,484,12,0,0,1,0,10741.935,19653.764
0,54,2916,8,0,0,1,1,21483.871,19210.445
1,25,625,12,1,0,0,0,0,3191.7529
1,26,676,11,1,0,1,1,2754.646,26372.279
0,42,1764,14,0,0,1,0,36701.613,39898.617
0,53,2809,9,0,0,1,1,0,0
0,30,900,17,1,0,1,0,27929.031,33248.848
0,29,841,17,0,0,1,0,7161.2905,8866.3594
0,38,1444,3,1,0,1,1,5729.0322,17732.719
0,27,729,14,0,0,0,0,14322.581,16254.992
0,46,2116,12,1,0,1,0,32225.807,7882.1934
0,31,961,14,0,0,1,0,17724.193,29850.076
1,30,900,11,1,0,0,1,1913.0341,0
0,37,1369,17,0,0,1,0,44758.066,50242.703
0,52,2704,8,0,0,1,1,17903.227,17289.4
1,22,484,11,1,0,0,1,8774.791,18295.82
0,23,529,12,1,0,1,0,16202.419,19210.445
0,24,576,12,0,0,0,0,5370.9678,5910.9063
0,25,625,14,0,0,1,0,31330.645,35760.984
0,28,784,16,0,0,1,0,26460.969,45809.523
0,47,2209,4,1,0,0,1,10741.935,5910.9063
0,23,529,11,1,0,0,1,0,0
0,25,625,12,1,0,1,0,3738.1936,10512.547
0,23,529,12,1,0,1,0,17903.227,26599.078
0,29,841,14,0,0,0,0,27284.516,36943.164
0,29,841,13,1,0,1,0,37596.773,38420.891
0,45,2025,12,0,0,1,0,15217.742,27929.031
0,35,1225,9,1,0,1,1,16829.031,20392.627
1,24,576,12,1,0,0,0,12982.34,0
0,35,1225,10,1,0,1,1,3795.4839,7802.3965
1,27,729,9,1,0,1,1,934.44537,1773.423
0,38,1444,13,0,0,1,0,73403.227,25121.352
0,34,1156,16,0,0,1,0,0,0
1,27,729,13,0,0,1,0,853.72247,0
0,30,900,11,0,1,1,1,26854.84,36943.164
0,31,961,12,0,0,1,0,21483.871,20688.172
0,37,1369,13,0,0,1,0,35806.453,27337.941
0,24,576,10,1,0,1,1,6624.1934,8955.0234
0,25,625,12,0,0,1,0,12181.355,17732.719
0,41,1681,16,1,0,1,0,23274.193,22165.898
0,45,2025,12,0,0,1,0,23632.258,26633.066
0,25,625,9,1,0,1,1,6266.1289,12560.676
0,32,1024,14,0,0,1,0,35788.547,41376.344
1,20,400,12,1,0,0,0,6085.4209,9750.6602
0,31,961,12,0,0,1,0,35806.453,39159.754
0,43,1849,16,0,0,1,0,50129.031,52969.109
0,36,1296,14,0,0,1,0,23274.193,33248.848
0,30,900,9,1,0,0,1,162.91936,16809.141
0,50,2500,17,0,0,1,0,37596.773,13299.539
0,46,2116,12,0,0,1,0,0,0
0,26,676,12,0,0,1,0,13427.419,0
0,39,1521,17,0,0,1,0,25064.516,27061.607
1,23,529,10,1,0,0,1,2217.7241,0
0,23,529,10,0,0,1,1,21483.871,17732.719
0,24,576,12,1,0,1,0,8951.6133,17732.719
0,41,1681,8,1,0,1,1,8378.71,7388.6328
0,46,2116,12,0,0,1,0,22622.516,23643.625
0,26,676,10,1,0,1,1,4923.3872,17732.719
0,19,361,12,1,0,0,0,3759.6775,3694.3164
0,26,676,17,0,0,1,0,18977.42,35465.438
0,25,625,16,0,0,1,0,13606.452,21427.035
0,25,625,14,0,0,1,0,15217.742,18471.582
0,50,2500,7,0,0,1,1,15933.871,17732.719
1,17,289,8,1,0,0,1,0,0
0,39,1521,12,1,0,1,0,17008.064,14629.493
0,34,1156,14,0,0,1,0,26854.84,36943.164
0,31,961,12,0,0,1,0,32225.807,32509.984
0,49,2401,12,0,0,1,0,17953.355,20244.854
0,31,961,9,0,0,1,1,0,0
0,24,576,12,0,0,1,0,20767.742,22165.898
0,49,2401,11,0,0,1,1,25064.516,25121.352
0,38,1444,8,0,0,1,1,19693.549,23643.625
0,36,1296,12,0,0,1,0,12727.403,17444.563
0,25,625,14,0,0,0,0,32225.807,31032.258
0,48,2304,8,1,0,1,1,11637.097,5172.043
0,21,441,12,0,0,0,0,0,0
0,49,2401,5,1,0,0,1,5729.0322,12560.676
0,44,1936,17,0,0,1,0,42967.742,39898.617
0,31,961,9,1,0,1,1,5621.6128,10196.313
0,29,841,16,0,0,1,0,5370.9678,17732.719
0,25,625,12,1,0,0,0,14859.677,22904.762
1,21,441,11,0,0,0,1,946.22791,11412.24
0,25,625,15,0,0,0,0,21483.871,39011.98
0,21,441,10,0,0,1,1,10741.935,44331.797
0,34,1156,12,0,0,1,0,35806.453,36943.164
0,51,2601,5,1,0,0,1,0,0
0,47,2209,8,1,0,1,1,17129.807,17732.719
0,28,784,16,0,0,1,0,21483.871,11821.813
0,52,2704,12,0,0,1,0,37596.773,36943.164
1,28,784,10,1,0,0,1,2836.5061,3196.571
0,53,2809,7,0,1,0,1,0,0
0,30,900,12,0,0,0,0,14680.645,15146.697
1,17,289,9,1,0,0,1,0,0
0,35,1225,12,1,0,1,0,14322.581,15638.78
0,23,529,12,1,0,1,0,13427.419,4433.1797
0,28,784,16,0,0,1,0,18798.387,22165.898
0,21,441,12,1,0,1,0,7161.2905,7388.6328
0,19,361,12,0,0,1,0,8593.5488,26599.078
0,29,841,16,0,0,1,0,26640,24825.807
0,45,2025,9,1,0,1,1,26854.84,36943.164
0,28,784,12,0,0,1,0,13606.452,19210.445
0,24,576,12,0,1,1,0,4848.1934,22165.898
1,19,361,8,0,0,0,1,3416.907,9251.3574
0,23,529,12,0,0,1,0,5370.9678,11821.813
0,46,2116,8,1,0,1,1,21483.871,11390.316
0,45,2025,8,1,0,1,1,9537.0488,9408.6855
0,23,529,10,0,0,1,1,21483.871,23643.625
0,29,841,16,0,0,0,0,22737.098,33248.848
1,26,676,11,1,0,1,1,1392.853,1460.36
0,47,2209,8,1,0,1,1,17129.807,17732.719
0,28,784,12,0,0,1,0,21483.871,23643.625
0,49,2401,6,0,0,1,1,21841.936,29111.215
0,33,1089,10,1,0,1,1,12532.258,18471.582
0,51,2601,8,0,0,1,1,27750,32362.213
0,26,676,12,0,0,1,0,14322.581,20688.172
0,48,2304,10,1,0,1,1,30435.484,29554.531
0,23,529,8,0,0,1,1,25073.469,12117.358
0,52,2704,17,0,0,1,0,59080.645,70930.875
0,49,2401,5,1,0,1,1,5370.9678,0
