age,black,re75,treated,re78
39,1,2641.3679,0,2638.1643
21,0,542.14063,1,621.92944
22,0,1402.7864,0,1803.4277
22,1,581.45184,1,642.98651
25,1,2631.4146,0,1329.3795
35,0,2280.4478,0,3973.2932
26,0,2145.8496,0,3161.3569
20,1,1230.1405,0,2214.9702
19,0,482.25323,0,556.14825
22,0,1234.7681,0,3448.7502
38,0,3826.4629,0,3056.6533
43,0,3547.2031,0,4088.1436
54,0,3698.0945,0,4275.8828
31,0,1476.7817,0,1773.0529
44,1,2845.9468,0,3288.3376
36,1,1501.8892,0,1131.4871
23,0,2546.8145,0,1883.4647
34,0,2264.634,0,2152.3567
28,0,2901.9929,0,1976.1654
48,1,2511.5522,0,2163.4011
42,1,2712.9321,0,1677.2499
26,1,1799.0437,0,1588.8433
53,0,4762.9819,0,4786.0908
26,0,1240.5613,0,567.87354
54,0,3518.0835,0,3345.1438
31,0,0,1,1147.1912
22,1,2191.8103,0,1140.4796
18,1,1847.7998,0,1038.8011
43,1,1599.7771,0,1179.5496
26,1,319.78931,0,1106.423
40,0,1736.7002,0,3992.4922
31,0,2287.0359,0,2401.0413
42,1,2663.4111,0,3190.0054
28,1,1632.0288,0,434.86365
43,0,4194.4312,0,3461.5791
40,0,3181.3196,0,2520.0342
30,1,1807.0299,0,2452.2805
44,1,3193.9302,0,3567.947
46,0,3622.9087,0,3102.5098
47,0,3901.1152,0,4623.5635
20,0,766.27917,0,0
20,1,658.0639,0,880.24872
30,0,2213.3914,0,3005.4067
33,0,2346.7996,0,3078.5068
30,0,1720.682,0,2012.577
51,1,2511.0381,0,2435.4204
29,0,1419.8534,0,281.96362
25,1,969.29114,0,928.38751
36,0,3014.3364,0,2470.4688
54,1,3472.8477,0,3513.2417
21,1,1999.1396,0,1883.3547
28,0,1195.01,0,3227.1941
53,0,4787.2139,0,3561.8511
48,1,2934.333,0,2155.7144
20,0,1864.1344,0,1144.679
19,0,2132.1685,0,2706.6294
22,1,1675.9147,0,2257.1826
34,0,1903.9934,0,2005.2806
33,0,2843.8911,0,1938.9011
30,0,2374.2935,0,3245.5293
27,0,1713.8767,0,2797.343
46,0,2594.7046,0,3857.0195
52,1,3209.0378,0,3177.9399
25,1,1034.694,0,2353.6914
26,0,1572.4214,0,1629.4124
26,1,2796.4219,0,2284.1006
54,1,3176.6089,0,3361.2329
26,1,793.45294,1,1784.49
23,1,1320.8203,0,2160.8938
46,0,3753.6016,0,4086.3733
43,1,3158.9243,0,2740.4441
26,0,3509.3091,0,2871.3115
25,1,1519.8934,0,468.07959
37,0,2492.6831,0,1652.4495
46,0,3287.8647,0,1751.0657
49,1,2931.5237,0,2777.4333
41,0,4007.0437,0,3954.7009
24,1,1894.1234,0,2478.7898
27,0,2225.1643,0,3286.3262
52,0,3209.094,0,2934.1177
38,0,3163.6265,0,3250.2539
19,0,604.84076,0,455.25897
39,0,2792.0796,0,3132.5671
18,0,977.83398,0,1616.967
39,1,2981.8542,0,2818.2866
42,1,2292.354,0,3050.3054
45,1,3402.5737,0,3413.3489
45,0,3946.157,0,3982.8372
25,1,488.0683,0,1622.1749
45,1,4438.9312,0,2437.1272
26,0,2536.616,0,1415.0786
23,1,1229.7625,0,1761.3284
52,0,3940.7996,0,3974.1836
40,1,1845.5491,0,3093.5474
22,1,1931.6755,0,1538.5767
53,0,3416.261,0,3548.8813
40,0,2726.0786,0,1645.1401
28,0,2302.5942,0,2232.4023
26,0,1365.4016,0,2030.8463
35,0,1932.5717,0,2001.5043
45,1,1913.8757,0,2781.0957
30,1,2416.9688,0,2087.5461
23,1,2574.947,0,3242.6479
24,1,498.81802,1,1868.0217
57,0,4542.0498,0,5024.5488
44,0,2952.3911,0,3585.0806
48,0,4356.6372,0,5236.1665
31,0,2582.9917,0,1838.0883
54,0,4402.5732,0,4645.9072
28,0,1786.5114,0,2088.2507
54,1,3443.6023,0,2101.8196
20,1,2449.7534,0,2402.6001
45,0,3648.0696,0,4720.771
30,0,3120.6021,0,3389.043
31,0,2694.9399,0,3324.895
26,0,1998.0999,0,2095.1191
43,0,3891.9102,0,4309.8115
22,0,1617.8042,0,839.84839
41,0,2335.783,0,2016.5239
38,0,2340.823,0,3615.8662
20,0,2473.0168,0,1389.4954
24,1,2480.2908,0,3326.4929
22,1,744.0722,0,1229.3021
19,0,1682.6364,0,2271.0854
28,0,2815.7522,0,1872.6521
51,0,3785.6941,0,3769.0076
23,1,1507.1526,0,1117.5537
42,0,4238.896,0,3451.5674
32,1,1582.0583,0,1514.7311
22,0,1761.0295,0,509.00232
36,0,3517.6938,0,3035.1753
47,0,3403.3406,0,2072.1052
52,0,4829.2427,0,2916.9688
49,0,2574.1763,0,2694.166
47,1,2316.5986,0,1619.493
55,0,4462.2686,0,5142.0166
51,1,4001.373,0,4411.4937
35,0,2536.5425,0,3121.7786
30,0,2605.1523,0,2839.1094
29,0,2366.1245,0,1746.4282
52,0,4228.5181,0,3327.3928
27,0,2518.3306,0,2580.002
25,1,837.88739,1,730.85608
26,0,2556.6179,0,3559.6438
25,0,1857.2981,0,2478.3291
42,1,3648.782,0,2040.2793
53,0,3615.8523,0,4781.5107
30,0,1228.3142,0,747.84808
30,1,2758.9578,0,2529.2803
34,1,1878.8955,0,1684.071
49,0,3241.2583,0,1677.5726
40,0,3172.0786,0,3037.5496
27,0,1401.4957,0,824.51727
50,0,3695.0554,0,3657.6082
26,0,2896.0415,0,1755.1826
38,0,2876.573,0,2330.5313
43,0,4551.7627,0,4109.4614
48,0,4897.9204,0,3318.925
42,0,2625.6411,0,1885.0884
37,0,1831.7213,0,1667.2592
27,1,3102.9546,0,3093.8289
27,0,1285.7649,0,2080.0415
19,1,2574.2415,0,2700.8655
42,0,3176.0308,0,2543.9678
45,1,3219.9341,0,3479.6794
38,1,2542.7749,0,2480.363
34,1,3222.3208,0,2803.3247
36,0,3516.9343,0,3704.3687
43,0,3800.6902,0,3784.6501
30,0,3903.5137,0,4709.6768
46,0,4281.9619,0,3157.9167
29,0,2009.2959,0,3595.5374
25,0,354.25073,1,1610.625
28,0,2167.6018,0,2008.6123
31,0,2506.5356,0,2520.1189
41,0,2582.9822,0,2966.5349
26,0,2048.3306,0,2327.6848
46,0,3470.1313,0,2934.7229
34,1,2226.4097,0,993.6416
24,0,2305.1843,0,2963.9744
26,1,2065.8379,0,2475.583
20,0,1660.4254,0,2856.2468
44,0,3367.7573,0,3702.8398
43,1,1910.8845,0,1594.3948
28,0,2650.8081,0,2801.7561
27,0,2341.728,0,3364.7544
26,0,2675.9937,0,2455.3103
37,1,2050.6821,0,4105.8735
20,1,1289.7783,0,654.49994
38,1,1998.3567,0,2891.8318
24,0,287.04044,1,607.573
27,0,1947.4213,0,2075.3118
28,0,2699.375,0,2474.467
48,0,3820.4114,0,2977.1279
25,0,2313.2856,0,2003.6864
28,1,1285.0953,0,1623.2181
45,0,3984.1589,0,4618.9551
31,0,1505.6177,0,978.84174
32,0,3153.4758,0,3072.6843
29,0,1766.2699,0,2072.8679
26,0,2424.1599,0,2237.9084
38,0,3185.9683,0,2210.2637
27,0,1441.2307,0,2567.218
22,1,803.24359,1,1087.7832
45,0,3307.1333,0,3154.1863
37,0,3393.7156,0,3366.9619
51,0,2797.2026,0,3700.4094
22,1,1566.7739,0,987.39374
27,1,1834.8385,0,2390.7522
47,0,3059.7136,0,2321.3389
26,0,2776.9124,0,2595.3105
27,0,1454.3726,0,2576.7009
22,0,1337.5231,0,1611.9161
47,0,3651.8567,0,2981.7874
28,0,1643.3369,0,1192.2949
27,0,2093.782,0,2420.3079
24,0,1916.9908,0,2852.9795
44,1,2637.0913,0,2398.0469
28,0,2623.0574,0,2770.0459
46,0,4369.2236,0,3631.4922
31,0,3248.0549,0,2420.7612
22,0,1963.1882,0,3540.1465
42,0,4630.2319,0,4247.6675
52,0,3376.7632,0,3510.1465
30,0,3307.0613,0,3057.5862
27,0,2398.9946,0,1131.9058
34,0,3049.3367,0,1877.7109
25,0,2257.6787,0,3046.5374
45,0,4586.9873,0,4008.6982
50,1,4059.0339,0,4252.2544
25,1,1404.3456,0,1543.9685
25,0,2748.8298,0,2535.0977
45,0,3226.6035,0,2023.6179
41,0,2352.1655,0,3183.7473
43,0,3554.4214,0,4579.5742
31,0,1735.7994,0,1972.8136
48,1,4257.9063,0,3649.165
28,0,2614.7402,0,4093.3411
26,0,1292.8691,0,844.65259
21,1,257.07022,0,463.24557
52,1,2649.1255,0,2880.3875
40,0,1897.209,0,2176.8677
46,0,2690.748,0,2359.2336
54,0,3480.6309,0,3157.1926
22,1,270.88763,1,1352.7462
50,0,4691.1963,0,3668.3115
53,0,4587.4277,0,4097.2695
49,1,2115.1892,0,1183.3633
56,0,5235.4912,0,3317.613
30,0,2343.0984,0,2742.781
47,0,3791.5957,0,4359.2124
52,0,4454.0176,0,4396.3457
29,0,3909.343,0,3298.8406
37,1,2534.05,0,214.79037
36,0,1335.1179,0,1427.7643
23,0,1206.6031,0,1650.3319
47,1,4428.7188,0,5171.6357
18,0,2088.1587,0,3950.1035
29,0,2899.936,0,2673.8416
32,0,2247.8159,0,1852.8575
46,0,3459.7612,0,5224.4375
23,1,1215.4869,0,1549.4821
30,0,2979.5308,0,3282.9961
55,0,3581.7368,0,2595.1914
26,0,1780.0889,0,2368.5112
51,0,4574.8809,0,3906.4375
46,1,4212.8687,0,3261.9751
43,0,2923.761,0,3488.0549
37,1,2451.4434,0,1265.8204
30,0,1681.3561,0,1739.444
35,1,3089.7275,0,3403.9944
47,0,4679.1001,0,4507.5874
46,0,2392.731,0,4080.3406
54,0,3882.7969,0,4932.6733
52,0,3939.3276,0,3999.199
42,0,3757.5027,0,4384.5947
25,0,2424.9375,0,4471.9346
48,1,3197.4373,0,3041.1836
48,1,3157.3086,0,4502.1841
33,0,251.23315,1,1589.3341
23,0,1475.7123,0,1468.361
47,1,3067.134,0,3030.9036
38,1,2926.1548,0,2494.1755
43,0,4112.8872,0,3808.5007
32,1,1218.0857,0,1603.2557
42,0,2521.291,0,3762.1636
43,0,4147.126,0,4979.1138
51,1,3671.3289,0,4039.4441
23,0,958.85168,0,1318.9205
55,1,3901.7585,0,1937.057
37,0,2059.7834,0,2826.3914
26,0,1856.5491,0,1125.3314
38,1,2578.5271,0,2318.9819
29,1,658.60718,1,2851.5896
46,1,2458.9365,0,2576.3328
21,0,1439.1178,0,1831.5597
28,0,536.89294,0,159.40587
50,0,3105.7654,0,2738.0627
20,0,1786.9207,0,1364.2306
24,0,2035.2683,0,813.25073
24,1,2650.0098,0,2704.1912
30,1,1883.7285,0,2554.7676
23,0,2948.1516,0,4010.7202
22,0,127.78094,1,995.93878
33,0,1901.7148,0,1864.1016
44,0,4058.9937,0,4562.085
42,0,2364.7029,0,2504.9539
30,0,1550.9519,0,1748.0304
30,0,1519.106,0,3029.5791
36,0,3112.0637,0,2154.1223
45,0,4203.9312,0,3041.2024
41,0,3197.2476,0,3426.9495
27,1,2303.1948,0,627.92865
35,0,1416.522,0,1781.0715
38,1,3647.7429,0,4114.9751
48,0,3786.761,0,3497.4324
44,0,2999.3423,0,3640.7361
20,0,541.24994,1,2396.0967
43,0,4590.271,0,4290.5278
38,1,1531.3058,0,1247.6755
53,1,3865.0522,0,3569.0198
39,0,2814.8979,0,3569.6248
31,0,1566.8116,0,1866.6891
50,0,4024.5762,0,3511.5698
47,1,3300.9243,0,3895.6763
54,0,2356.9438,0,2239.7437
20,0,465.87704,1,1213.5002
43,0,2012.934,0,3869.7314
28,0,954.24158,0,799.64447
27,1,1299.2532,0,985.53003
48,0,3805.9875,0,2336.9209
45,0,3101.9983,0,2516.1833
28,0,2648.6611,0,3182.2334
24,0,2166.3193,0,2273.7136
23,0,1372.2458,0,2634.968
38,1,2137.0591,0,3058.4829
42,0,3452.7183,0,3653.0376
45,1,2001.9551,0,2141.6675
26,0,2931.9077,0,3127.5137
23,0,1856.863,0,2222.4871
27,1,1485.4294,0,1633.5846
42,0,3600.3899,0,3415.0266
23,1,157.83543,1,2144.96
54,0,5000.8086,0,2979.6602
25,0,2175.9673,0,3552.5085
27,1,1445.2595,0,1643.8588
28,0,2261.7917,0,3889.4397
36,0,3195.9236,0,2992.2195
29,0,2191.5918,0,3027.3669
56,0,5127.4199,0,4287.4985
53,0,3456.873,0,4392.7896
34,0,2032.8834,0,2766.0703
43,0,1486.6486,0,1452.1648
29,1,2438.126,0,1265.0494
51,0,3507.3184,0,3274.4797
20,0,1032.8361,0,1786.4587
26,1,544.57788,0,911.95642
29,0,1702.6871,0,620.8385
25,1,2123.2212,0,3075.0662
31,0,2314.0613,0,2449.4971
42,1,3820.4739,0,3852.5818
38,0,2511.4724,0,3806.1328
27,0,2612.9956,0,1601.337
46,0,5035.6689,0,3711.4937
43,0,3939.8235,0,4788.3774
18,1,511.21661,1,2438.3181
37,0,2711.7861,0,3101.6233
47,0,3072.8027,0,3379.5857
56,0,4370.395,0,4152.3418
39,0,3664.7449,0,3556.3257
54,0,3591.2129,0,4076.0125
30,1,2592.0056,0,1639.3348
49,0,3467.561,0,5020.1016
39,1,2073.7258,0,2655.7212
29,0,2014.6119,0,1667.5344
32,0,2804.6697,0,1553.3618
47,1,2772.374,0,2119.2109
36,0,2506.5396,0,2817.365
38,1,2170.2153,0,3082.0935
51,1,3871.0325,0,2921.7976
35,0,2988.1235,0,3324.1975
30,1,0,1,1001.8779
48,0,2947.8035,0,2333.3567
21,0,670.52863,0,2306.5669
39,0,4386.3442,0,3187.0281
26,0,1375.2723,0,2178.5874
36,0,1889.553,0,2001.9302
25,0,1980.8123,0,1384.4167
48,0,3218.6453,0,3506.0466
27,0,3030.0977,0,3730.8245
35,0,2196.8813,0,2337.6777
48,0,4180.7051,0,3460.4573
20,1,2490.4019,0,1008.9025
33,1,2106.1377,0,3548.4399
27,0,2370.9604,0,1343.4603
31,0,2031.7498,0,3792.3828
44,0,1518.3018,0,1776.4175
26,0,2486.5024,0,1904.7483
49,0,3763.0415,0,4723.5571
37,0,2803.0938,0,2536.491
35,1,2774.1584,0,2872.0994
37,0,4023.2825,0,3597.3936
34,0,2374.2388,0,1475.3547
50,0,3433.0059,0,2782.4431
22,0,873.69971,1,1809.6157
32,0,2865.7729,0,2303.7197
38,0,2188.0857,0,1326.6262
49,1,3968.6719,0,3629.9607
47,1,4312.1582,0,5153.3389
21,1,945.50452,1,945.89069
25,1,1455.6707,0,1209.1394
50,0,3168.6697,0,3118.356
20,0,2261.2236,0,4044.2874
32,1,3082.8525,0,4045.8591
53,0,3443.8503,0,3058.7114
44,0,3398.3054,0,3486.3059
45,0,4046.634,0,4833.0693
22,1,0,0,0
34,0,1714.5247,0,2069.1895
35,1,1643.8326,0,1405.8705
54,0,5391.7554,0,4936.1963
34,0,2815.8794,0,2335.4233
41,1,3332.6492,0,3396.6816
38,0,2700.103,0,3317.6868
55,1,3179.2451,0,4157.7593
45,0,3257.0159,0,4443.8384
30,0,1086.0176,0,2022.9199
28,1,2135.3071,0,1357.3345
21,0,1858.2275,0,2856.8328
24,0,2126.967,0,3161.4702
28,0,2681.8733,0,1441.6267
26,0,1325.2994,0,622.47821
42,0,4079.3452,0,2362.8345
26,1,830.95276,1,2506.5554
34,1,2340.7207,0,2513.8035
55,0,4647.2651,0,4781.2925
29,0,2688.4895,0,3505.158
26,0,1836.8123,0,812.52289
37,1,3939.146,0,2940.5017
22,0,2037.4241,0,1684.3782
27,0,2540.9421,0,2571.6208
24,1,1808.2861,0,718.11053
41,0,1855.4645,0,452.35294
49,0,4652.3882,0,4888.0791
46,1,3263.759,0,1672.3241
32,0,1510.7134,0,864.77521
51,0,3027.5125,0,3504.3892
25,0,2392.7454,0,1306.519
53,0,4239.3916,0,4016.4231
26,1,2357.3015,0,1499.9501
48,0,4141.7803,0,4969.4707
32,0,2278.0271,0,2212.7961
23,0,1482.321,0,1742.2203
42,0,2949.2612,0,2778.2559
40,0,3483.3203,0,3198.823
53,0,4218.3516,0,3955.8701
26,0,2000.4717,0,2405.0427
28,0,1759.5863,0,3211.0552
33,0,2614.9187,0,2469.333
51,1,3395.5378,0,2439.7051
46,0,2075.3936,0,1259.6177
46,0,3174.5798,0,1989.0918
30,1,1887.941,0,2311.5222
25,0,1548.3196,0,1123.4502
25,1,1429.7773,0,1158.2533
35,0,1795.4426,0,0
52,1,3944.3306,0,2786.2837
37,0,1406.884,0,2704.3486
38,1,1530.1311,0,1230.0087
43,0,2580.4209,0,2237.6289
42,1,3177.4668,0,4056.0315
30,1,1621.1498,0,1738.3409
52,1,3958.4771,0,2109.6716
35,0,3306.9478,0,4239.062
26,0,1421.4266,0,2373.4597
28,0,690.9281,0,0
39,0,3047.593,0,2065.803
19,0,550.27112,0,1922.5415
47,0,3457.3699,0,1557.5913
22,0,1646.1246,0,3237.1287
36,0,2957.3203,0,3283.5024
23,0,904.61755,1,1071.7284
25,1,923.27472,0,2731.2798
28,0,2571.3835,0,2591.6584
29,0,1974.4694,0,3122.177
29,1,1031.9707,0,1932.34
41,0,2577.9004,0,1646.3907
29,0,3146.5728,0,3164.0012
37,0,4170.7412,0,3314.8357
24,0,1592.9031,0,1543.0031
24,0,2192.0283,0,2350.0322
38,0,3304.2488,0,2594.3923
25,0,2311.0854,0,3052.2769
22,0,2286.021,0,3461.0093
21,0,2571.8589,0,1932.7825
54,1,4101.958,0,2837.397
44,0,2513.2632,0,3664.8838
30,0,1204.6764,0,155.55592
36,0,2798.1062,0,2897.2637
45,0,3435.8777,0,3837.3516
33,0,2501.5293,0,2965.6521
48,0,5015.9307,0,4477.8027
22,0,858.34845,1,2769.8638
46,0,2658.6782,0,2547.9084
31,0,2251.6687,0,1858.4174
21,0,2509.8643,0,2800.4297
54,1,3465.0298,0,3111.4985
44,1,2920.3091,0,3939.6802
46,0,3272.5239,0,3373.8696
47,0,3599.7727,0,1567.0596
54,0,3900.2957,0,3139.4561
29,0,3006.7571,0,2556.5698
54,0,4410.8418,0,2829.6946
28,1,2605.4453,0,2593.9683
31,0,2126.1636,0,2629.8394
38,1,2538.4187,0,2929.4731
26,0,1475.5743,0,2295.6074
30,0,1533.7823,0,2390.5425
31,0,1723.377,0,2024.9148
44,0,1958.5541,0,4016.4565
25,1,448.32886,0,1396.4031
42,0,3941.8433,0,3420.7087
29,1,769.51062,0,1474.6803
25,0,1422.9019,0,1571.275
20,0,1507.6445,0,2887.4248
21,0,1773.0918,0,2724.6194
28,0,2074.8359,0,2421.8716
52,0,2929.6736,0,2537.3203
31,0,3316.0151,0,3399.5459
27,0,1142.2439,0,1304.5305
49,0,2989.2681,0,3509.978
23,1,208.8437,1,983.4624
22,0,442.75546,0,1321.0479
49,1,3714.9368,0,2944.4021
28,0,1270.6091,0,1697.5499
19,0,782.04865,1,2502.8164
26,1,2380.2522,0,2424.6504
27,0,2353.9578,0,3050.719
26,1,72.819443,0,1325.5037
28,0,2976.9478,0,2302.1538
47,1,4002.3413,0,3172.1145
28,1,2096.7793,0,1868.0801
27,0,1126.381,0,1522.3983
27,0,2331.1753,0,3711.1973
54,1,3688.6382,0,2956.1675
55,0,3694.2632,0,2673.8125
31,0,2878.1091,0,2793.3638
30,0,2029.5876,0,2265.5991
23,0,1542.8074,0,1806.7269
48,1,3426.4927,0,4012.248
24,0,1439.7606,0,2603.7913
43,1,2867.1465,0,2743.325
45,0,2104.9897,0,3384.9727
22,0,1068.287,0,1881.5734
39,0,3579.427,0,3819.4805
40,0,2892.8203,0,3527.3733
27,0,1232.5459,0,653.30402
24,0,0,1,633.01886
49,0,2871.3379,0,3343.4084
40,0,3634.5078,0,1575.3201
28,0,2166.106,0,2549.2585
23,0,1518.8018,0,1537.7581
25,0,1515.0549,0,1001.179
39,0,2984.3484,0,1610.1738
45,0,3245.9932,0,3854.1929
31,0,1037.7775,0,618.99841
22,1,1781.2458,0,1525.5193
37,0,3805.5754,0,2565.3787
29,0,2275.7344,0,3068.6853
44,0,1802.9143,0,2526.55
19,1,2754.0393,0,4040.7104
27,0,1401.5046,0,795.49542
33,1,2649.2117,0,3234.4294
44,1,1196.6383,0,1803.7446
35,0,2808.1284,0,3275.4036
49,1,3124.9097,0,2252.4036
33,1,1276.4421,0,1139.3341
43,1,3153.9875,0,3266.3391
23,0,458.96786,1,1677.7627
32,0,1971.4192,0,3719.0205
22,0,2624.2175,0,3059.7083
27,1,1829.6145,0,2020.0015
24,0,2490.697,0,2671.5022
48,0,3676.1714,0,2747.9973
53,0,3584.1367,0,3596.1919
34,0,3119.991,0,2910.9919
43,1,3472.6011,0,2268.2095
29,0,1366.3186,0,1406.437
49,0,3727.5161,0,2897.1267
54,0,4250.9092,0,3058.2683
50,0,5045.7563,0,5070.6763
42,0,3437.8145,0,3244.7002
22,0,1583.7495,0,1988.3455
20,0,1033.5295,0,160.69188
45,0,4083.043,0,3192.627
44,0,3880.6648,0,3441.5166
40,0,2802.6702,0,2714.1387
23,0,1373.41,0,1493.4714
47,0,3018.4624,0,2634.5959
32,1,2401.7319,0,2460.2136
44,1,1337.0298,0,1069.5775
42,1,2906.4888,0,4051.0918
26,0,1877.524,0,3596.844
22,0,1551.0681,0,3073.6638
45,1,3617.1367,0,3244.3506
41,0,2800.0676,0,3762.636
26,0,1693.0391,0,1702.8036
22,0,1632.0531,0,1201.2159
31,0,2267.9712,0,3070.3979
45,0,3207.6191,0,2673.1611
22,0,1483.7747,0,3108.9138
39,0,3678.323,0,2110.9636
39,0,2586.1807,0,2574.4443
28,0,2545.5671,0,2268.2964
36,0,1894.7627,0,1462.1918
33,0,2390.6792,0,1369.2511
56,0,4587.6533,0,2866.7681
24,0,1832.1813,0,2142.167
30,0,2134.5322,0,2592.0403
18,1,2891.6333,0,2265.3508
27,0,1672.5872,0,2270.0681
27,0,1578.4955,0,1878.4022
49,0,4332.1533,0,3325.312
25,0,2745.6365,0,3919.8748
37,1,2872.854,0,2411.7773
50,0,3883.4421,0,3464.5745
41,0,3400.2202,0,3944.0806
24,0,899.48907,0,314.70737
31,0,2448.2283,0,2535.77
26,1,137.44485,1,875.82135
24,1,1770.5638,0,2342.8101
22,0,1081.7457,0,2543.2637
24,0,2275.1643,0,1572.6033
25,0,2156.7383,0,3149.0857
52,1,2865.3955,0,3470.3074
24,0,2252.1008,0,3672.8301
43,0,5021.5381,0,4903.8711
52,0,4723.5732,0,3789.6499
27,1,2009.3987,0,1842.7736
52,0,4594.0327,0,5184.147
27,0,1819.1127,0,1421.8359
22,0,2923.1851,0,3903.9878
27,1,1092.922,0,1108.5447
17,0,835.60754,0,1213.392
19,0,2264.3494,0,2258.738
51,0,4500.9375,0,4239.3115
31,0,1686.1575,0,1932.6561
22,0,2208.8669,0,2178.7417
55,0,3854.5156,0,3717.1301
22,0,418.4939,1,2529.9705
24,0,1261.7249,0,1336.1289
36,0,2734.6416,0,1293.8159
23,0,1113.2242,0,705.34406
37,1,2277.0066,0,2694.1487
50,0,2955.3462,0,4432.3989
41,0,2734.9797,0,3607.9331
36,1,2768.6953,0,3367.7654
50,0,4061.6294,0,4043.9729
53,0,4575.1235,0,3810.342
42,0,3589.1941,0,3807.5554
45,1,2275.4304,0,506.2854
27,0,2910.2544,0,2089.4568
55,1,3712.397,0,3956.8533
47,0,3427.1262,0,3530.1428
28,0,2142.6001,0,1330.595
44,1,1621.7786,0,1089.1449
48,0,2723.7891,0,3283.7542
26,0,482.30206,0,1625.1718
25,0,1933.5687,0,1027.0011
27,0,881.18829,0,1586.6478
46,1,2839.1497,0,5096.9048
25,0,1042.3698,0,2431.0591
27,0,2042.2285,0,2213.2156
33,0,3157.3733,0,2973.1848
45,0,3819.2961,0,3448.1711
50,0,2969.4104,0,3522.5508
22,0,2660.291,0,0
24,0,1752.635,0,1254.4501
28,0,2372.9329,0,3340.3738
47,0,2483.9517,0,3676.281
29,0,3003.0283,0,3578.6394
46,0,3667.0754,0,3833.0464
21,0,1465.9285,0,1732.0424
31,1,3004.4663,0,1875.8369
41,0,3687.6223,0,2535.6008
31,0,2011.0823,0,1238.7749
32,0,2164.561,0,3243.0149
26,0,1962.7371,0,1990.324
44,0,1788.5322,0,2376.8462
23,1,1491.9082,0,278.62924
39,1,2352.2678,0,1734.3744
23,0,1023.8747,0,2086.2317
33,1,1010.7689,0,0
29,1,2004.1279,0,1053.454
37,1,2709.0413,0,2034.7175
28,1,2070.8555,0,1765.3663
28,1,2701.4509,0,2773.0703
31,1,1366.0355,0,1744.8135
43,0,2801.7175,0,1899.7872
24,0,1726.1227,0,1762.4063
39,0,2179.4487,0,3452.7437
46,0,3071.0291,0,2154.4434
33,0,2789.8601,0,3502.1958
32,0,2657.2148,0,2266.0198
51,0,3416.8003,0,4732.4927
31,0,2541.1694,0,2054.2871
23,0,1645.3772,0,3184.2803
30,0,2307.2834,0,2191.3965
54,0,3739.311,0,3200.9688
18,1,880.24152,0,711.08997
28,0,2352.74,0,2029.8643
38,1,2701.5942,0,3045.3618
45,0,3556.52,0,3556.4026
24,0,2758.2529,0,3653.9351
36,0,1965.0413,0,2106.6418
41,1,3946.6133,0,3611.0532
29,1,1106.8368,0,676.94153
54,0,4684.1084,0,4836.7461
26,0,3139.707,0,2226.6301
52,0,3181.0591,0,3559.4937
30,0,1564.0553,0,1769.1163
30,1,2811.8406,0,2574.6775
27,0,2440.2136,0,3087.6843
21,0,1407.4606,0,2061.988
53,0,3126.3594,0,5101.3257
29,0,2297.3374,0,3696.1626
46,0,3898.0183,0,3532.5349
50,0,2515.8938,0,2711.8347
29,0,2392.5325,0,1942.78
35,0,2051.0928,0,1374.683
48,0,3947.0769,0,3451.4807
23,0,2571.4976,0,2700.1089
24,1,1140.6006,0,726.14697
49,0,3466.8977,0,3296.5071
24,0,1558.679,0,1141.5077
42,1,2640.9268,0,2888.449
49,0,2707.1604,0,3503.7129
42,0,4624.8994,0,4413.6523
45,0,3796.7532,0,3455.5176
44,0,2735.6428,0,2693.0767
27,0,1865.7849,0,1183.6155
55,0,2993.6306,0,3557.0029
42,1,2470.6724,0,2325.1526
28,1,2654.8809,0,4570.2764
36,0,2376.9165,0,1872.146
20,0,1520.8772,0,1872.9985
54,0,4367.6064,0,5667.0771
18,0,1590.0254,0,1320.9695
53,0,3741.5854,0,2875.9834
31,1,2009.3562,0,1839.6989
46,1,3041.541,0,2381.3794
54,1,3755.7051,0,4405.3896
38,1,3339.1543,0,2653.332
53,0,4093.5359,0,4024.2468
28,0,2595.9956,0,1848.9598
48,0,3965.5989,0,3155.9053
47,1,3013.4526,0,2111.9678
20,0,517.97736,1,1490.0471
33,1,4079.3914,0,5397.1509
29,0,3090.6304,0,2315.6287
28,0,1678.6969,0,1466.1796
27,0,2862.884,0,3345.5566
27,0,1377.0477,0,3002.8943
22,0,957.43719,0,507.95267
43,0,3613.0613,0,3136.7969
53,1,3500.1567,0,3417.6458
27,1,2292.8362,0,1578.0427
27,0,1453.1736,0,1159.608
33,0,3597.0071,0,2122.71
35,0,2495.4473,0,2442.7378
25,0,2594.522,0,2321.0708
30,0,1796.1676,0,1591.954
50,0,3933.438,0,4112.604
21,0,2326.6333,0,2385.5901
48,1,3214.0532,0,2922.9949
30,0,1441.3657,0,1362.8882
50,0,3275.4097,0,3681.7949
24,0,1950.9756,0,1863.8914
30,0,2154.3267,0,2392.6392
37,0,2523.3748,0,3108.4922
34,0,2800.6401,0,2859.9893
54,0,4354.5166,0,4045.2717
55,1,4258.6812,0,3140.772
53,1,3357.5728,0,3873.2585
44,0,3125.9561,0,3592.3369
36,0,2220.6511,0,1430.1047
25,0,1424.3452,0,3288.1409
45,0,4124.6631,0,4715.8652
44,1,3389.4238,0,3083.762
38,0,3518.6375,0,3689.0522
18,0,1242.8979,0,1669.3726
26,1,1886.6375,0,1964.1635
21,0,519.12146,1,2343.1309
25,0,1387.453,0,2593.585
